Year,Make,Model,Trim,Price,Mileage,Miles_threshold,Listed since,car_url,Days_on_market
2022,Toyota,RAV4,LE,26701.0,13829.0,30000,2024-04-05,https://www.edmunds.com/toyota/rav4/2022/vin/2T3G1RFV4NC274695/?radius=25,12.0
2020,Toyota,RAV4,XLE,26726.0,35159.0,60000,2023-08-11,https://www.edmunds.com/toyota/rav4/2020/vin/2T3A1RFV8LW127359/?radius=25,250.0
2021,Toyota,RAV4,XLE,26740.0,33050.0,45000,2024-04-05,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV5MC230896/?radius=25,12.0
2021,Toyota,RAV4,XLE,26795.0,16011.0,45000,2024-02-16,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MC192237/?radius=25,61.0
2021,Toyota,RAV4,XLE,26895.0,26467.0,45000,2024-02-09,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV1MW193294/?radius=25,68.0
2020,Toyota,RAV4,LE,26899.0,6200.0,60000,2024-03-26,https://www.edmunds.com/toyota/rav4/2020/vin/JTMF1RFV1LD055343/?radius=25,22.0
2021,Toyota,RAV4,LE,26959.0,19097.0,45000,2024-03-12,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFVXMC183490/?radius=25,36.0
2021,Toyota,RAV4,XLE,26959.0,33024.0,45000,2024-04-04,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV5MC199049/?radius=25,13.0
2021,Toyota,RAV4,LE,26989.0,28023.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3H1RFV9MC129056/?radius=25,
2019,Toyota,RAV4,XLE,26990.0,68351.0,75000,2024-04-04,https://www.edmunds.com/toyota/rav4/2019/vin/JTMA1RFV4KD517449/?radius=25,13.0
2020,Toyota,RAV4,LE,26990.0,25542.0,60000,2024-04-04,https://www.edmunds.com/toyota/rav4/2020/vin/JTMG1RFV1LD067433/?radius=25,13.0
2021,Toyota,RAV4,XLE,26995.0,26938.0,45000,2024-01-13,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV5MW167149/?radius=25,95.0
2021,Toyota,RAV4,XLE,26995.0,33713.0,45000,2024-04-10,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV6MC217946/?radius=25,7.0
2020,Toyota,RAV4,XLE,26995.0,29678.0,60000,2023-05-05,https://www.edmunds.com/toyota/rav4/2020/vin/2T3A1RFV1LW129275/?radius=25,348.0
2021,Toyota,RAV4,LE,26998.0,24300.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3H1RFV3MC119932/?radius=25,
2020,Toyota,RAV4,LE,26998.0,55911.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3F1RFV6LC113810/?radius=25,
2020,Toyota,RAV4,LE,26998.0,39963.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3G1RFV0LW119900/?radius=25,
2021,Toyota,RAV4,XLE,26998.0,42278.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV3MW188257/?radius=25,
2019,Toyota,RAV4,XLE,26998.0,49291.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/2T3W1RFV7KW030917/?radius=25,
2020,Toyota,RAV4,XLE,26998.0,40470.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3P1RFV5LC124625/?radius=25,
2022,Toyota,RAV4,LE,26998.0,19770.0,30000,,https://www.edmunds.com/toyota/rav4/2022/vin/2T3H1RFV6NW224139/?radius=25,
2021,Toyota,RAV4,LE,26998.0,37045.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV3MC198610/?radius=25,
2021,Toyota,RAV4,LE,26998.0,34950.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3H1RFV4MC119826/?radius=25,
2021,Toyota,RAV4,LE,26998.0,31913.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFVXMW144174/?radius=25,
2021,Toyota,RAV4,LE,26998.0,26913.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3H1RFVXMC106725/?radius=25,
2019,Toyota,RAV4,LE,26998.0,24310.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/2T3F1RFV5KW033945/?radius=25,
2020,Toyota,RAV4,LE,26998.0,31248.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3G1RFV5LW127605/?radius=25,
2020,Toyota,RAV4,XLE,26998.0,34131.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3W1RFVXLW068417/?radius=25,
2019,Toyota,RAV4,XLE,26998.0,31977.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/JTMW1RFV3KD019538/?radius=25,
2021,Toyota,RAV4,LE,26998.0,25995.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV6MC196480/?radius=25,
2020,Toyota,RAV4,LE,26998.0,31372.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3F1RFVXLC070119/?radius=25,
2019,Toyota,RAV4,LE,26998.0,23770.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/JTMG1RFV7KD035732/?radius=25,
2021,Toyota,RAV4,LE,26998.0,42263.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV7MC243967/?radius=25,
2021,Toyota,RAV4,LE,26998.0,33568.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV1MC148681/?radius=25,
2020,Toyota,RAV4,XLE,26998.0,59033.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3P1RFVXLC131036/?radius=25,
2020,Toyota,RAV4,Base,26998.0,31593.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/JTMH1RFV5LD048355/?radius=25,
2021,Toyota,RAV4,LE,26998.0,27047.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFVXMC167192/?radius=25,
2021,Toyota,RAV4,LE,26998.0,26927.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV8MC228930/?radius=25,
2021,Toyota,RAV4,LE,26998.0,33931.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV7MC165304/?radius=25,
2020,Toyota,RAV4,XLE,26998.0,27463.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3W1RFV9LW067646/?radius=25,
2021,Toyota,RAV4,LE,26998.0,39643.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3K1RFV5MC134034/?radius=25,
2021,Toyota,RAV4,LE,26998.0,33568.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV1MC148681/?radius=25,
2021,Toyota,RAV4,LE,26998.0,29611.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3H1RFV9MW168325/?radius=25,
2021,Toyota,RAV4,LE,26998.0,26959.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV3MC176952/?radius=25,
2020,Toyota,RAV4,Base,26998.0,13453.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3K1RFV8LC040146/?radius=25,
2021,Toyota,RAV4,LE,26998.0,31060.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFVXMW176476/?radius=25,
2021,Toyota,RAV4,XLE,26998.0,41792.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV2MW143273/?radius=25,
2021,Toyota,RAV4,XLE,26998.0,38163.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV1MC148403/?radius=25,
2023,Toyota,RAV4,LE,27093.0,13130.0,15000,,https://www.edmunds.com/toyota/rav4/2023/vin/2T3H1RFV0PW274568/?radius=25,
2021,Toyota,RAV4,XLE,27118.0,25420.0,45000,2024-04-08,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV7MC232214/?radius=25,9.0
2022,Toyota,RAV4,LE,27136.0,21587.0,30000,,https://www.edmunds.com/toyota/rav4/2022/vin/2T3G1RFV4NC293568/?radius=25,
2021,Toyota,RAV4,XLE,27377.0,34590.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV6MC180946/?radius=25,
2021,Toyota,RAV4,XLE,27430.0,25344.0,45000,2024-04-09,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV0MC227288/?radius=25,8.0
2021,Toyota,RAV4,XLE,27462.0,19683.0,45000,2024-04-08,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV9MC199944/?radius=25,9.0
2021,Toyota,RAV4,LE,27500.0,23656.0,45000,2024-03-27,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV9MC200473/?radius=25,21.0
2020,Toyota,RAV4,XLE,27588.0,50401.0,60000,2024-03-12,https://www.edmunds.com/toyota/rav4/2020/vin/2T3A1RFV1LW101136/?radius=25,36.0
2020,Toyota,RAV4,Base,27590.0,19452.0,60000,2024-03-11,https://www.edmunds.com/toyota/rav4/2020/vin/2T3K1RFV3LC038577/?radius=25,37.0
2021,Toyota,RAV4,LE,27595.0,36002.0,45000,2024-03-10,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV1MC190019/?radius=25,38.0
2020,Toyota,RAV4,XLE,27599.0,39447.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/JTMA1RFV5LD526713/?radius=25,
2021,Toyota,RAV4,XLE,27759.0,36105.0,45000,2023-10-14,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MW157678/?radius=25,186.0
2020,Toyota,RAV4,LE,27777.0,22183.0,60000,2023-09-18,https://www.edmunds.com/toyota/rav4/2020/vin/JTMF1RFV6LD068900/?radius=25,212.0
2021,Toyota,RAV4,LE,27795.0,17899.0,45000,2024-04-09,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV9MC236518/?radius=25,8.0
2021,Toyota,RAV4,XLE,27810.0,26489.0,45000,2024-03-09,https://www.edmunds.com/toyota/rav4/2021/vin/2T3A1RFV4MC200844/?radius=25,39.0
2019,Toyota,RAV4,Limited,27810.0,30371.0,75000,2024-02-21,https://www.edmunds.com/toyota/rav4/2019/vin/2T3N1RFVXKC019620/?radius=25,56.0
2021,Toyota,RAV4,LE,27857.0,19116.0,45000,2024-03-25,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV5MC204259/?radius=25,23.0
2021,Toyota,RAV4,XLE,27935.0,20340.0,45000,2024-04-05,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV9MC226740/?radius=25,12.0
2023,Toyota,RAV4,LE,27959.0,10023.0,15000,2024-04-05,https://www.edmunds.com/toyota/rav4/2023/vin/2T3H1RFVXPW283066/?radius=25,12.0
2021,Toyota,RAV4,XLE,27960.0,20947.0,45000,2024-04-02,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV0MW215950/?radius=25,15.0
2021,Toyota,RAV4,XLE,27960.0,20947.0,45000,2024-04-02,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV0MW215950/?radius=25,15.0
2021,Toyota,RAV4,LE,27971.0,39785.0,45000,2024-03-11,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV5MC192498/?radius=25,37.0
2021,Toyota,RAV4,XLE,27977.0,26792.0,45000,2024-04-01,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV7MW207571/?radius=25,16.0
2020,Toyota,RAV4,LE,27980.0,34344.0,60000,2024-03-27,https://www.edmunds.com/toyota/rav4/2020/vin/2T3F1RFV8LC073780/?radius=25,21.0
2021,Toyota,RAV4,XLE,27988.0,24906.0,45000,2024-03-28,https://www.edmunds.com/toyota/rav4/2021/vin/JTMP1RFVXMD072180/?radius=25,20.0
2021,Toyota,RAV4,XLE,27989.0,37617.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3C1RFV4MW134268/?radius=25,
2019,Toyota,RAV4,XLE,27990.0,41273.0,75000,2024-04-11,https://www.edmunds.com/toyota/rav4/2019/vin/2T3C1RFV2KC008196/?radius=25,6.0
2019,Toyota,RAV4,XLE,27990.0,21340.0,75000,2024-02-19,https://www.edmunds.com/toyota/rav4/2019/vin/2T3P1RFVXKW073118/?radius=25,58.0
2021,Toyota,RAV4,XLE,27991.0,29648.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV7MC188229/?radius=25,
2021,Toyota,RAV4,XLE,27991.0,44752.0,45000,2024-04-01,https://www.edmunds.com/toyota/rav4/2021/vin/2T3A1RFV5MC192012/?radius=25,16.0
2022,Toyota,RAV4,LE,27992.0,16707.0,30000,2024-03-07,https://www.edmunds.com/toyota/rav4/2022/vin/2T3F1RFV3NW261866/?radius=25,41.0
2021,Toyota,RAV4,LE,27995.0,23971.0,45000,2024-03-06,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV0MC188895/?radius=25,42.0
2021,Toyota,RAV4,LE,27995.0,32002.0,45000,2024-04-07,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV2MC181740/?radius=25,10.0
2020,Toyota,RAV4,XLE,27997.0,42351.0,60000,2024-02-27,https://www.edmunds.com/toyota/rav4/2020/vin/2T3P1RFV5LW103644/?radius=25,50.0
2021,Toyota,RAV4,LE,27998.0,29819.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3H1RFVXMC141071/?radius=25,
2021,Toyota,RAV4,LE,27998.0,25549.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV0MC212771/?radius=25,
2021,Toyota,RAV4,XLE,27998.0,37517.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV3MC096689/?radius=25,
2020,Toyota,RAV4,XLE,27998.0,39274.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/JTMP1RFV0LJ036823/?radius=25,
2021,Toyota,RAV4,XLE,27998.0,41080.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV0MC130457/?radius=25,
2022,Toyota,RAV4,LE,27998.0,27363.0,30000,,https://www.edmunds.com/toyota/rav4/2022/vin/2T3F1RFVXNC261526/?radius=25,
2021,Toyota,RAV4,LE,27998.0,21658.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV6MC224035/?radius=25,
2021,Toyota,RAV4,LE,27998.0,29647.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV0MW160153/?radius=25,
2021,Toyota,RAV4,LE,27998.0,19881.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV1MC167503/?radius=25,
2021,Toyota,RAV4,LE,27998.0,19625.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV9MC148847/?radius=25,
2021,Toyota,RAV4,XLE,27998.0,19694.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV3MC106329/?radius=25,
2021,Toyota,RAV4,LE,27998.0,29586.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV5MC187074/?radius=25,
2021,Toyota,RAV4,XLE,27998.0,29083.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFVXMC131261/?radius=25,
2021,Toyota,RAV4,LE,27998.0,25245.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV9MC193699/?radius=25,
2019,Toyota,RAV4,XLE,27998.0,22501.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/JTMP1RFV5KD040962/?radius=25,
2021,Toyota,RAV4,LE,27998.0,24695.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV2MC202520/?radius=25,
2021,Toyota,RAV4,LE,27998.0,16345.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV4MC174025/?radius=25,
2019,Toyota,RAV4,Limited,27998.0,70878.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/JTMN1RFV0KD512704/?radius=25,
2021,Toyota,RAV4,XLE,27998.0,23840.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV6MC124016/?radius=25,
2020,Toyota,RAV4,XLE,27998.0,42755.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3P1RFV8LW132278/?radius=25,
2021,Toyota,RAV4,LE,27998.0,23215.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV9MC176935/?radius=25,
2019,Toyota,RAV4,LE,27998.0,3789.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/2T3H1RFV0KW002255/?radius=25,
2019,Toyota,RAV4,XLE,27998.0,31017.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/2T3P1RFV6KC021132/?radius=25,
2021,Toyota,RAV4,LE,27998.0,19900.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3H1RFV1MC113191/?radius=25,
2021,Toyota,RAV4,XLE,27998.0,34559.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/JTMW1RFV4MD523048/?radius=25,
2021,Toyota,RAV4,LE,27998.0,25815.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFVXMC157665/?radius=25,
2021,Toyota,RAV4,LE,27998.0,17473.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3H1RFV6MC125157/?radius=25,
2021,Toyota,RAV4,XLE,27998.0,27848.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV6MC161342/?radius=25,
2021,Toyota,RAV4,XLE,27999.0,19051.0,45000,2024-02-22,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV6MC182163/?radius=25,55.0
2021,Toyota,RAV4,XLE,27999.0,26672.0,45000,2024-04-09,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV9MW188232/?radius=25,8.0
2021,Toyota,RAV4,XLE,27999.0,28447.0,45000,2024-01-10,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV2MC179261/?radius=25,98.0
2021,Toyota,RAV4,XLE,28197.0,21522.0,45000,2024-04-04,https://www.edmunds.com/toyota/rav4/2021/vin/2T3A1RFVXMC168028/?radius=25,13.0
2021,Toyota,RAV4,XLE,28257.0,14298.0,45000,2024-03-08,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MC180900/?radius=25,40.0
2021,Toyota,RAV4,XLE,28258.0,16983.0,45000,2024-04-02,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV8MW207384/?radius=25,15.0
2022,Toyota,RAV4,LE,28314.0,7566.0,30000,2024-03-13,https://www.edmunds.com/toyota/rav4/2022/vin/2T3F1RFV1NW296146/?radius=25,35.0
2021,Toyota,RAV4,XLE,28422.0,31948.0,45000,2024-01-31,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV0MW195652/?radius=25,77.0
2021,Toyota,RAV4,XLE,28488.0,33317.0,45000,2024-01-23,https://www.edmunds.com/toyota/rav4/2021/vin/2T3A1RFV5MC167790/?radius=25,85.0
2021,Toyota,RAV4,XLE,28490.0,34302.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV9MW175206/?radius=25,
2021,Toyota,RAV4,XLE,28590.0,37778.0,45000,2024-03-21,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MC227231/?radius=25,27.0
2021,Toyota,RAV4,XLE,28590.0,37399.0,45000,2024-03-25,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFVXMW178275/?radius=25,23.0
2021,Toyota,RAV4,XLE,28622.0,20017.0,45000,2024-01-31,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV3MC254260/?radius=25,77.0
2019,Toyota,RAV4,Limited,28690.0,31453.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/2T3Y1RFV2KW041798/?radius=25,
2019,Toyota,RAV4,XLE,28777.0,30959.0,75000,2024-03-30,https://www.edmunds.com/toyota/rav4/2019/vin/JTMA1RFV2KD513786/?radius=25,18.0
2021,Toyota,RAV4,XLE,28874.0,23861.0,45000,2024-03-17,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV6MW180122/?radius=25,31.0
2021,Toyota,RAV4,XLE,28888.0,24604.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV2MC193919/?radius=25,
2021,Toyota,RAV4,XLE,28888.0,24678.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV6MC129183/?radius=25,
2021,Toyota,RAV4,XLE,28888.0,24678.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV6MC129183/?radius=25,
2020,Toyota,RAV4,XLE,28904.0,39877.0,60000,2024-03-02,https://www.edmunds.com/toyota/rav4/2020/vin/2T3P1RFV3LW117042/?radius=25,46.0
2020,Toyota,RAV4,LE,28959.0,34150.0,60000,2024-03-21,https://www.edmunds.com/toyota/rav4/2020/vin/2T3G1RFV8LC078045/?radius=25,27.0
2021,Toyota,RAV4,XLE,28982.0,36971.0,45000,2024-03-12,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV2MC162184/?radius=25,36.0
2021,Toyota,RAV4,XLE,28985.0,12576.0,45000,2024-03-04,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV2MW149286/?radius=25,44.0
2022,Toyota,RAV4,LE,28990.0,18325.0,30000,2024-03-21,https://www.edmunds.com/toyota/rav4/2022/vin/2T3F1RFV4NW301999/?radius=25,27.0
2021,Toyota,RAV4,XLE,28990.0,27950.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFVXMC172025/?radius=25,
2021,Toyota,RAV4,XLE,28990.0,31513.0,45000,2024-04-08,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV1MW108014/?radius=25,9.0
2020,Toyota,RAV4,XLE,28990.0,53960.0,60000,2024-04-11,https://www.edmunds.com/toyota/rav4/2020/vin/JTMC1RFV9LD049034/?radius=25,6.0
2021,Toyota,RAV4,LE,28991.0,35379.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3H1RFVXMC131933/?radius=25,
2021,Toyota,RAV4,LE,28992.0,25521.0,45000,2024-04-10,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV7MW212314/?radius=25,7.0
2021,Toyota,RAV4,LE,28995.0,40456.0,45000,2024-02-22,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV1MW155807/?radius=25,55.0
2021,Toyota,RAV4,LE,28995.0,34971.0,45000,2024-04-03,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV8MC181256/?radius=25,14.0
2021,Toyota,RAV4,LE,28995.0,40456.0,45000,2024-02-22,https://www.edmunds.com/toyota/rav4/2021/vin/2T3G1RFV1MW155807/?radius=25,55.0
2021,Toyota,RAV4,LE,28998.0,18877.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV8MW171398/?radius=25,
2020,Toyota,RAV4,LE,28998.0,8351.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3G1RFV6LW129525/?radius=25,
2021,Toyota,RAV4,LE,28998.0,28526.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV2MW187757/?radius=25,
2022,Toyota,RAV4,XLE,28998.0,16020.0,30000,,https://www.edmunds.com/toyota/rav4/2022/vin/2T3W1RFV7NC177390/?radius=25,
2020,Toyota,RAV4,Base,28998.0,3352.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3H1RFV8LW069204/?radius=25,
2021,Toyota,RAV4,XLE,28998.0,23239.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV0MW137939/?radius=25,
2019,Toyota,RAV4,XLE,28998.0,19786.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/2T3W1RFV6KW011209/?radius=25,
2020,Toyota,RAV4,XLE,28998.0,39943.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/JTMP1RFV7LJ029688/?radius=25,
2020,Toyota,RAV4,XLE,28998.0,39943.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/JTMP1RFV7LJ029688/?radius=25,
2020,Toyota,RAV4,Limited,28998.0,39719.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/JTMY1RFV3LD521847/?radius=25,
2020,Toyota,RAV4,Base,28998.0,19098.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3H1RFV2LW096544/?radius=25,
2021,Toyota,RAV4,XLE,28998.0,32915.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV8MW187945/?radius=25,
2021,Toyota,RAV4,XLE,28998.0,39668.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV1MC116275/?radius=25,
2021,Toyota,RAV4,LE,28998.0,25547.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV2MC213307/?radius=25,
2022,Toyota,RAV4,LE,28998.0,19227.0,30000,,https://www.edmunds.com/toyota/rav4/2022/vin/2T3H1RFVXNC173309/?radius=25,
2021,Toyota,RAV4,XLE,28998.0,33063.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV6MC103859/?radius=25,
2019,Toyota,RAV4,XLE,28998.0,33687.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/JTMA1RFV7KD512942/?radius=25,
2021,Toyota,RAV4,XLE,28998.0,31416.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFVXMC129137/?radius=25,
2021,Toyota,RAV4,LE,28998.0,10551.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV4MW188330/?radius=25,
2021,Toyota,RAV4,XLE,28998.0,12892.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV7MC122677/?radius=25,
2021,Toyota,RAV4,LE,28998.0,27579.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV3MW224556/?radius=25,
2019,Toyota,RAV4,XLE,28998.0,33194.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/JTMP1RFV6KJ016266/?radius=25,
2021,Toyota,RAV4,LE,28998.0,14284.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3F1RFV1MC159577/?radius=25,
2023,Toyota,RAV4,LE,28998.0,9451.0,15000,,https://www.edmunds.com/toyota/rav4/2023/vin/2T3H1RFV5PC235198/?radius=25,
2020,Toyota,RAV4,LE,28998.0,14689.0,60000,,https://www.edmunds.com/toyota/rav4/2020/vin/2T3G1RFV9LC076627/?radius=25,
2021,Toyota,RAV4,XLE,28998.0,31458.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV1MC125932/?radius=25,
2021,Toyota,RAV4,XLE,28998.0,31541.0,45000,,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV3MC185568/?radius=25,
2022,Toyota,RAV4,LE,28998.0,12657.0,30000,,https://www.edmunds.com/toyota/rav4/2022/vin/2T3H1RFV9NC185886/?radius=25,
2022,Toyota,RAV4,LE,28999.0,17795.0,30000,2024-04-02,https://www.edmunds.com/toyota/rav4/2022/vin/2T3F1RFV3NC279348/?radius=25,15.0
2019,Toyota,RAV4,Limited,29000.0,30435.0,75000,,https://www.edmunds.com/toyota/rav4/2019/vin/JTMY1RFVXKD506406/?radius=25,
2021,Toyota,RAV4,XLE,29116.0,4199.0,45000,2024-04-10,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV9MW218684/?radius=25,7.0
2021,Toyota,RAV4,XLE,29174.0,19978.0,45000,2024-03-19,https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV9MC224213/?radius=25,29.0
